,Category,SubCategory,ObjectName,X,Y,Z,Shadow,Texture,Background,Name,Shape,Size,Datatype
468,Automobile,Bike,Dirtbike,45,45,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y45_Z360_Yes_Black_White.png,"(540, 960, 3)",51950,uint8
469,Automobile,Bike,Dirtbike,45,45,45,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y45_Z45_Yes_Black_White.png,"(540, 960, 3)",47072,uint8
470,Automobile,Bike,Dirtbike,45,45,90,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y45_Z90_Yes_Black_White.png,"(540, 960, 3)",48444,uint8
471,Automobile,Bike,Dirtbike,45,90,0,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z0_Yes_Black_White.png,"(540, 960, 3)",57630,uint8
472,Automobile,Bike,Dirtbike,45,90,135,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z135_Yes_Black_White.png,"(540, 960, 3)",47004,uint8
473,Automobile,Bike,Dirtbike,45,90,180,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z180_Yes_Black_White.png,"(540, 960, 3)",49517,uint8
474,Automobile,Bike,Dirtbike,45,90,225,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z225_Yes_Black_White.png,"(540, 960, 3)",44824,uint8
475,Automobile,Bike,Dirtbike,45,90,270,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z270_Yes_Black_White.png,"(540, 960, 3)",48763,uint8
476,Automobile,Bike,Dirtbike,45,90,315,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z315_Yes_Black_White.png,"(540, 960, 3)",57582,uint8
477,Automobile,Bike,Dirtbike,45,90,360,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z360_Yes_Black_White.png,"(540, 960, 3)",57630,uint8
478,Automobile,Bike,Dirtbike,45,90,45,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z45_Yes_Black_White.png,"(540, 960, 3)",50712,uint8
479,Automobile,Bike,Dirtbike,45,90,90,Yes,Black,White,Automobile_Bike_Dirtbike_X45_Y90_Z90_Yes_Black_White.png,"(540, 960, 3)",58090,uint8
480,Automobile,Bike,Dirtbike,90,0,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y0_Z0_Yes_Black_White.png,"(540, 960, 3)",25673,uint8
481,Automobile,Bike,Dirtbike,90,0,135,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y0_Z135_Yes_Black_White.png,"(540, 960, 3)",21275,uint8
482,Automobile,Bike,Dirtbike,90,0,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y0_Z180_Yes_Black_White.png,"(540, 960, 3)",17247,uint8
483,Automobile,Bike,Dirtbike,90,0,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y0_Z360_Yes_Black_White.png,"(540, 960, 3)",25673,uint8
484,Automobile,Bike,Dirtbike,90,0,45,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y0_Z45_Yes_Black_White.png,"(540, 960, 3)",21448,uint8
485,Automobile,Bike,Dirtbike,90,0,90,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y0_Z90_Yes_Black_White.png,"(540, 960, 3)",18530,uint8
486,Automobile,Bike,Dirtbike,90,135,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y135_Z0_Yes_Black_White.png,"(540, 960, 3)",54410,uint8
487,Automobile,Bike,Dirtbike,90,135,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y135_Z180_Yes_Black_White.png,"(540, 960, 3)",44976,uint8
488,Automobile,Bike,Dirtbike,90,135,225,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y135_Z225_Yes_Black_White.png,"(540, 960, 3)",55711,uint8
489,Automobile,Bike,Dirtbike,90,135,270,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y135_Z270_Yes_Black_White.png,"(540, 960, 3)",46048,uint8
490,Automobile,Bike,Dirtbike,90,135,315,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y135_Z315_Yes_Black_White.png,"(540, 960, 3)",54237,uint8
491,Automobile,Bike,Dirtbike,90,135,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y135_Z360_Yes_Black_White.png,"(540, 960, 3)",54410,uint8
492,Automobile,Bike,Dirtbike,90,180,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y180_Z0_Yes_Black_White.png,"(540, 960, 3)",27260,uint8
493,Automobile,Bike,Dirtbike,90,180,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y180_Z180_Yes_Black_White.png,"(540, 960, 3)",15861,uint8
494,Automobile,Bike,Dirtbike,90,180,225,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y180_Z225_Yes_Black_White.png,"(540, 960, 3)",21265,uint8
495,Automobile,Bike,Dirtbike,90,180,270,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y180_Z270_Yes_Black_White.png,"(540, 960, 3)",18709,uint8
496,Automobile,Bike,Dirtbike,90,180,315,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y180_Z315_Yes_Black_White.png,"(540, 960, 3)",20758,uint8
497,Automobile,Bike,Dirtbike,90,180,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y180_Z360_Yes_Black_White.png,"(540, 960, 3)",27260,uint8
498,Automobile,Bike,Dirtbike,90,225,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y225_Z0_Yes_Black_White.png,"(540, 960, 3)",51803,uint8
499,Automobile,Bike,Dirtbike,90,225,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y225_Z180_Yes_Black_White.png,"(540, 960, 3)",43132,uint8
500,Automobile,Bike,Dirtbike,90,225,225,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y225_Z225_Yes_Black_White.png,"(540, 960, 3)",48661,uint8
501,Automobile,Bike,Dirtbike,90,225,270,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y225_Z270_Yes_Black_White.png,"(540, 960, 3)",40828,uint8
502,Automobile,Bike,Dirtbike,90,225,315,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y225_Z315_Yes_Black_White.png,"(540, 960, 3)",48691,uint8
503,Automobile,Bike,Dirtbike,90,225,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y225_Z360_Yes_Black_White.png,"(540, 960, 3)",51803,uint8
504,Automobile,Bike,Dirtbike,90,270,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z0_Yes_Black_White.png,"(540, 960, 3)",58594,uint8
505,Automobile,Bike,Dirtbike,90,270,135,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z135_Yes_Black_White.png,"(540, 960, 3)",50752,uint8
506,Automobile,Bike,Dirtbike,90,270,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z180_Yes_Black_White.png,"(540, 960, 3)",46871,uint8
507,Automobile,Bike,Dirtbike,90,270,225,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z225_Yes_Black_White.png,"(540, 960, 3)",57770,uint8
508,Automobile,Bike,Dirtbike,90,270,270,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z270_Yes_Black_White.png,"(540, 960, 3)",50939,uint8
509,Automobile,Bike,Dirtbike,90,270,315,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z315_Yes_Black_White.png,"(540, 960, 3)",59216,uint8
510,Automobile,Bike,Dirtbike,90,270,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z360_Yes_Black_White.png,"(540, 960, 3)",58594,uint8
511,Automobile,Bike,Dirtbike,90,270,45,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z45_Yes_Black_White.png,"(540, 960, 3)",49653,uint8
512,Automobile,Bike,Dirtbike,90,270,90,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y270_Z90_Yes_Black_White.png,"(540, 960, 3)",45694,uint8
513,Automobile,Bike,Dirtbike,90,315,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y315_Z0_Yes_Black_White.png,"(540, 960, 3)",56520,uint8
514,Automobile,Bike,Dirtbike,90,315,135,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y315_Z135_Yes_Black_White.png,"(540, 960, 3)",56025,uint8
515,Automobile,Bike,Dirtbike,90,315,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y315_Z180_Yes_Black_White.png,"(540, 960, 3)",44922,uint8
516,Automobile,Bike,Dirtbike,90,315,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y315_Z360_Yes_Black_White.png,"(540, 960, 3)",56520,uint8
517,Automobile,Bike,Dirtbike,90,315,45,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y315_Z45_Yes_Black_White.png,"(540, 960, 3)",55442,uint8
518,Automobile,Bike,Dirtbike,90,315,90,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y315_Z90_Yes_Black_White.png,"(540, 960, 3)",46532,uint8
519,Automobile,Bike,Dirtbike,90,360,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y360_Z0_Yes_Black_White.png,"(540, 960, 3)",25673,uint8
520,Automobile,Bike,Dirtbike,90,360,135,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y360_Z135_Yes_Black_White.png,"(540, 960, 3)",21275,uint8
521,Automobile,Bike,Dirtbike,90,360,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y360_Z180_Yes_Black_White.png,"(540, 960, 3)",17247,uint8
522,Automobile,Bike,Dirtbike,90,360,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y360_Z360_Yes_Black_White.png,"(540, 960, 3)",25673,uint8
523,Automobile,Bike,Dirtbike,90,360,45,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y360_Z45_Yes_Black_White.png,"(540, 960, 3)",21448,uint8
524,Automobile,Bike,Dirtbike,90,360,90,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y360_Z90_Yes_Black_White.png,"(540, 960, 3)",18530,uint8
525,Automobile,Bike,Dirtbike,90,45,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y45_Z0_Yes_Black_White.png,"(540, 960, 3)",52198,uint8
526,Automobile,Bike,Dirtbike,90,45,135,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y45_Z135_Yes_Black_White.png,"(540, 960, 3)",46306,uint8
527,Automobile,Bike,Dirtbike,90,45,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y45_Z180_Yes_Black_White.png,"(540, 960, 3)",42684,uint8
528,Automobile,Bike,Dirtbike,90,45,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y45_Z360_Yes_Black_White.png,"(540, 960, 3)",52198,uint8
529,Automobile,Bike,Dirtbike,90,45,45,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y45_Z45_Yes_Black_White.png,"(540, 960, 3)",48370,uint8
530,Automobile,Bike,Dirtbike,90,45,90,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y45_Z90_Yes_Black_White.png,"(540, 960, 3)",40004,uint8
531,Automobile,Bike,Dirtbike,90,90,0,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z0_Yes_Black_White.png,"(540, 960, 3)",57582,uint8
532,Automobile,Bike,Dirtbike,90,90,135,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z135_Yes_Black_White.png,"(540, 960, 3)",58090,uint8
533,Automobile,Bike,Dirtbike,90,90,180,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z180_Yes_Black_White.png,"(540, 960, 3)",47004,uint8
534,Automobile,Bike,Dirtbike,90,90,225,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z225_Yes_Black_White.png,"(540, 960, 3)",49517,uint8
535,Automobile,Bike,Dirtbike,90,90,270,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z270_Yes_Black_White.png,"(540, 960, 3)",44824,uint8
536,Automobile,Bike,Dirtbike,90,90,315,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z315_Yes_Black_White.png,"(540, 960, 3)",48763,uint8
537,Automobile,Bike,Dirtbike,90,90,360,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z360_Yes_Black_White.png,"(540, 960, 3)",57582,uint8
538,Automobile,Bike,Dirtbike,90,90,45,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z45_Yes_Black_White.png,"(540, 960, 3)",57630,uint8
539,Automobile,Bike,Dirtbike,90,90,90,Yes,Black,White,Automobile_Bike_Dirtbike_X90_Y90_Z90_Yes_Black_White.png,"(540, 960, 3)",50712,uint8
